ionIdx,ionMz,feature_col_name
1,57.0341,1
2,59.0136,2
3,67.0189,3
4,67.0302,4
5,68.0504,5
6,70.0298,6
7,71.0139,7
8,71.05,8
9,72.9932,9
10,73.0295,10
11,73.0399,11
12,74.0248,12
13,75.0087,13
14,75.0282,14
15,77.0397,15
16,79.9574,16
17,80.9629,17
18,81.0459,18
19,83.0503,19
20,84.0455,20
21,84.0819,21
22,85.0295,22
23,86.0249,23
24,87.0087,24
25,88.0404,25
26,89.0243,26
27,89.0431,27
28,90.019,28
29,91.0554,29
30,92.0507,30
31,93.046,31
32,94.0299,32
33,94.9807,33
34,95.014,34
35,95.0503,35
36,96.9694,36
37,97.0652,37
38,98.0248,38
39,99.0456,39
40,100.0226,40
41,100.0405,41
42,101.0246,42
43,101.0428,43
44,101.0487,44
45,101.0609,45
46,102.0383,46
47,102.0561,47
48,103.0035,48
49,103.0223,49
50,103.04,50
51,104.0355,51
52,105.0195,52
53,105.038,53
54,105.071,54
55,107.0502,55
56,108.0454,56
57,109.0121,57
58,109.0295,58
59,109.041,59
60,109.0656,60
61,110.0361,61
62,110.0725,62
63,111.0089,63
64,111.0202,64
65,112.0235,65
66,112.0388,66
67,112.0517,67
68,113.0245,68
69,113.0358,69
70,114.0562,70
71,115.0039,71
72,115.0595,72
73,116.0507,73
74,116.0718,74
75,117.0195,75
76,117.0752,76
77,118.0512,77
78,119.0172,78
79,119.0355,79
80,119.0507,80
81,120.0126,81
82,120.9961,82
83,121.0157,83
84,121.0323,84
85,121.0395,85
86,121.0658,86
87,122.0249,87
88,124.0076,88
89,124.0179,89
90,124.0775,90
91,125.0069,91
92,125.0155,92
93,125.0358,93
94,125.0471,94
95,125.0971,95
96,126.0391,96
97,126.0544,97
98,126.0923,98
99,126.9052,99
100,127.0403,100
101,127.0514,101
102,128.0107,102
103,128.0354,103
104,129.0106,104
105,129.0188,105
106,129.0388,106
107,129.0558,107
108,129.092,108
109,130.0509,109
110,130.067,110
111,130.0875,111
112,131.0463,112
113,131.0828,113
114,131.0904,114
115,132.0303,115
116,132.9237,116
117,133.0157,117
118,133.0337,118
119,133.0522,119
120,133.1014,120
121,134.0256,121
122,134.0473,122
123,135.0303,123
124,135.0453,124
125,135.0677,125
126,137.0356,126
127,138.0676,127
128,139.0746,128
129,139.1134,129
130,139.9955,130
131,140.0717,131
132,140.108,132
133,140.9873,133
134,141.0912,134
135,142.0663,135
136,142.9902,136
137,143.0349,137
138,143.0502,138
139,143.0611,139
140,143.1078,140
141,143.1299,141
142,144.031,142
143,144.0456,143
144,144.0668,144
145,144.0814,145
146,144.1031,146
147,145.0146,147
148,145.0291,148
149,145.0619,149
150,145.0982,150
151,146.046,151
152,147.0303,152
153,147.0664,153
154,148.0439,154
155,149.0084,155
156,149.0249,156
157,149.047,157
158,149.061,158
159,149.0974,159
160,150.0022,160
161,150.0423,161
162,151.0262,162
163,151.1134,163
164,151.9847,164
165,152.0353,165
166,152.0708,166
167,152.083,167
168,152.1079,168
169,152.9865,169
170,153.0191,170
171,153.0561,171
172,153.0919,172
173,154.027,173
174,154.0623,174
175,155.0101,175
176,155.0467,176
177,155.0714,177
178,155.1069,178
179,156.0672,179
180,156.9261,180
181,157.0504,181
182,157.0651,182
183,157.087,183
184,157.1234,184
185,158.0822,185
186,159.0294,186
187,159.0461,187
188,159.0658,188
189,159.0843,189
190,159.0929,190
191,159.1026,191
192,159.1142,192
193,160.0267,193
194,160.0615,194
195,160.1016,195
196,161.0103,196
197,161.0247,197
198,161.0391,198
199,161.0452,199
200,161.0622,200
201,162.0426,201
202,162.0763,202
203,163.0401,203
204,163.0612,204
205,163.0768,205
206,163.0956,206
207,164.0223,207
208,164.0395,208
209,164.0719,209
210,165.0193,210
211,165.0411,211
212,165.056,212
213,165.0751,213
214,165.9792,214
215,166.0174,215
216,166.0876,216
217,167.0209,217
218,167.1441,218
219,167.9963,219
220,168.0778,220
221,169.0498,221
222,169.0658,222
223,169.123,223
224,170.057,224
225,171.0119,225
226,171.0662,226
227,171.0821,227
228,171.1026,228
229,171.117,229
230,171.1389,230
231,172.001,231
232,172.0411,232
233,172.0613,233
234,172.098,234
235,172.9011,235
236,172.9913,236
237,173.0447,237
238,173.0826,238
239,173.1045,239
240,174.0062,240
241,174.0395,241
242,174.0561,242
243,174.0779,243
244,175.0248,244
245,175.0401,245
246,175.0609,246
247,175.0764,247
248,175.0882,248
249,176.0703,249
250,176.0924,250
251,176.9881,251
252,177.0218,252
253,177.0557,253
254,177.092,254
255,178.0507,255
256,178.0872,256
257,179.0572,257
258,179.0718,258
259,180.0285,259
260,180.0669,260
261,180.087,261
262,180.9409,262
263,181.0134,263
264,181.0366,264
265,181.1598,265
266,181.9919,266
267,182.0093,267
268,182.0454,268
269,182.0718,269
270,182.9714,270
271,183.1026,271
272,183.1389,272
273,183.1751,273
274,184.0018,274
275,184.0243,275
276,184.0722,276
277,184.0977,277
278,185.0103,278
279,185.0376,279
280,185.0444,280
281,185.0583,281
282,185.0722,282
283,185.0975,283
284,185.1178,284
285,185.1345,285
286,185.1546,286
287,186.0563,287
288,186.0924,288
289,186.1138,289
290,187.007,290
291,187.0975,291
292,187.1342,292
293,188.9863,293
294,189.003,294
295,189.0184,295
296,189.0404,296
297,189.0771,297
298,189.1283,298
299,190.0507,299
300,191.0198,300
301,191.056,301
302,191.0709,302
303,191.1074,303
304,191.1438,304
305,192.0297,305
306,192.0667,306
307,192.1017,307
308,193.035,308
309,193.0508,309
310,193.062,310
311,193.0728,311
312,193.0878,312
313,194.0458,313
314,195.0164,314
315,195.0303,315
316,195.0518,316
317,195.0659,317
318,196.0253,318
319,196.9865,319
320,197.0104,320
321,197.0643,321
322,197.0673,322
323,197.082,323
324,197.0939,324
325,197.1544,325
326,198.0409,326
327,198.0793,327
328,198.9893,328
329,199.0071,329
330,199.0375,330
331,199.0984,331
332,199.1339,332
333,199.1702,333
334,199.9696,334
335,200.1298,335
336,201.0237,336
337,201.0527,337
338,201.0762,338
339,201.1131,339
340,201.1266,340
341,201.1496,341
342,202.0884,342
343,202.1087,343
344,203.0019,344
345,203.0203,345
346,203.0565,346
347,203.0827,347
348,204.9661,348
349,205.0348,349
350,205.0714,350
351,205.1236,351
352,205.1597,352
353,206.082,353
354,206.1033,354
355,206.997,355
356,207.03,356
357,207.087,357
358,207.1141,358
359,207.1178,359
360,207.1391,360
361,208.0146,361
362,208.0625,362
363,208.0717,363
364,208.1697,364
365,209.0461,365
366,209.0666,366
367,209.0843,367
368,209.1179,368
369,209.1298,369
370,209.1546,370
371,210.0409,371
372,210.0544,372
373,210.0639,373
374,210.0773,374
375,210.0882,375
376,210.1329,376
377,211.0195,377
378,211.0604,378
379,211.0831,379
380,211.0975,380
381,211.1338,381
382,211.17,382
383,212.0023,383
384,213.0227,384
385,213.0411,385
386,213.0562,386
387,213.1136,387
388,213.1497,388
389,213.186,389
390,214.0484,390
391,214.0741,391
392,214.108,392
393,214.1455,393
394,215.1648,394
395,216.0875,395
396,216.102,396
397,217.0868,397
398,217.0903,398
399,217.1081,399
400,217.1181,400
401,219.0508,401
402,219.0652,402
403,219.0777,403
404,219.1028,404
405,219.1387,405
406,219.1753,406
407,220.1344,407
408,220.1693,408
409,221.081,409
410,221.094,410
411,221.1177,411
412,221.1318,412
413,221.1546,413
414,222.0769,414
415,223.0771,415
416,223.1089,416
417,223.1126,417
418,223.134,418
419,223.1703,419
420,223.2069,420
421,225.0401,421
422,225.1247,422
423,225.1496,423
424,225.1655,424
425,225.1857,425
426,225.2214,426
427,226.0346,427
428,226.0829,428
429,227.0026,429
430,227.0207,430
431,227.0691,431
432,227.0767,432
433,227.0926,433
434,227.2015,434
435,228.1609,435
436,229.0031,436
437,229.074,437
438,229.0864,438
439,229.108,439
440,229.1208,440
441,229.1443,441
442,229.1805,442
443,230.0128,443
444,230.1029,444
445,230.1182,445
446,230.1493,446
447,230.9959,447
448,231.0143,448
449,231.0235,449
450,231.0492,450
451,231.0863,451
452,231.1006,452
453,231.1377,453
454,231.1752,454
455,232.0452,455
456,232.0937,456
457,232.1185,457
458,232.9756,458
459,233.0123,459
460,233.0665,460
461,233.1547,461
462,234.1136,462
463,235.062,463
464,235.0724,464
465,235.0976,465
466,235.134,466
467,235.1528,467
468,235.1703,468
469,236.023,469
470,236.0568,470
471,236.0776,471
472,237.0403,472
473,237.0628,473
474,237.1494,474
475,237.1853,475
476,237.2225,476
477,238.0577,477
478,238.1454,478
479,238.977,479
480,239.0169,480
481,239.2014,481
482,239.2473,482
483,240.0658,483
484,240.1091,484
485,241.017,485
486,241.0501,486
487,241.0717,487
488,241.0868,488
489,241.1446,489
490,241.2172,490
491,242.0786,491
492,242.1506,492
493,242.1761,493
494,242.9965,494
495,243.0338,495
496,243.0496,496
497,243.0617,497
498,243.0883,498
499,243.1026,499
500,243.1351,500
501,243.1608,501
502,243.1969,502
503,244.0992,503
504,244.1668,504
505,245.0876,505
506,245.114,506
507,245.1394,507
508,245.1538,508
509,246.0072,509
510,246.0986,510
511,246.9914,511
512,247.0607,512
513,247.0971,513
514,247.1088,514
515,247.1186,515
516,247.1347,516
517,247.17,517
518,248.0482,518
519,248.0779,519
520,248.9744,520
521,249.0784,521
522,249.0978,522
523,249.1129,523
524,249.1509,524
525,249.1857,525
526,250.0471,526
527,250.0932,527
528,251.0767,528
529,251.1083,529
530,251.1288,530
531,251.165,531
532,251.2017,532
533,252.1085,533
534,253.1269,534
535,253.18,535
536,253.2172,536
537,254.0051,537
538,254.0663,538
539,254.0827,539
540,254.9827,540
541,255.0877,541
542,255.1397,542
543,255.1597,543
544,255.1977,544
545,256.0938,545
546,256.1054,546
547,256.1349,547
548,256.1555,548
549,257.0815,549
550,266.0532,550
551,269.1185,551
552,269.2124,552
553,271.1924,553
554,277.181,554
555,277.2174,555
556,278.1246,556
557,279.0617,557
558,279.0796,558
559,279.1388,559
560,279.1872,560
561,279.1971,561
562,279.233,562
563,280.1038,563
564,281.1051,564
565,281.1195,565
566,281.1397,566
567,281.1592,567
568,282.0978,568
569,282.172,569
570,283.0244,570
571,283.07,571
572,284.0275,572
573,284.0681,573
574,284.095,574
575,284.1862,575
576,284.2237,576
577,285.1468,577
578,285.16,578
579,285.1718,579
580,285.1857,580
581,285.209,581
582,285.2228,582
583,285.2448,583
584,286.0485,584
585,287.0217,585
586,287.1471,586
587,287.1673,587
588,287.1848,588
589,287.2005,589
590,287.2236,590
591,288.1237,591
592,289.109,592
593,289.2177,593
594,289.2534,594
595,290.1134,595
596,291.0579,596
597,291.0703,597
598,291.1239,598
599,291.1607,599
600,291.1971,600
601,291.2326,601
602,292.1402,602
603,292.1921,603
604,293.0428,604
605,293.0711,605
606,293.1032,606
607,293.1555,607
608,293.2118,608
609,294.0959,609
610,294.9633,610
611,295.083,611
612,295.1198,612
613,295.1352,613
614,295.1556,614
615,295.2278,615
616,295.2644,616
617,297.0983,617
618,297.1133,618
619,297.1345,619
620,297.1712,620
621,297.1866,621
622,298.066,622
623,299.0969,623
624,299.259,624
625,300.0392,625
626,300.9957,626
627,301.0405,627
628,301.1663,628
629,301.2017,629
630,301.2172,630
631,302.0986,631
632,302.1346,632
633,302.186,633
634,303.0513,634
635,303.085,635
636,303.1967,636
637,303.233,637
638,304.0829,638
639,305.0347,639
640,305.0497,640
641,305.0891,641
642,305.1395,642
643,305.2484,643
644,306.0268,644
645,306.0498,645
646,306.109,646
647,306.16,647
648,306.1715,648
649,306.206,649
650,307.1193,650
651,307.1338,651
652,307.1514,652
653,307.1553,653
654,307.1913,654
655,307.2642,655
656,308.0769,656
657,308.1019,657
658,308.148,658
659,308.1869,659
660,309.0411,660
661,309.0674,661
662,309.0976,662
663,309.1713,663
664,309.2444,664
665,309.2798,665
666,310.0967,666
667,310.1079,667
668,310.204,668
669,311.0768,669
670,311.098,670
671,311.1126,671
672,311.1686,672
673,311.2231,673
674,311.2955,674
675,312.0762,675
676,312.1234,676
677,312.2554,677
678,313.0514,678
679,313.093,679
680,313.1484,680
681,313.1917,681
682,313.2379,682
683,314.0611,683
684,314.0973,684
685,314.1223,685
686,314.162,686
687,314.1769,687
688,315.1456,688
689,315.1959,689
690,315.2538,690
691,316.1921,691
692,316.2114,692
693,317.0315,693
694,317.0678,694
695,317.1749,695
696,317.1963,696
697,317.2118,697
698,317.2271,698
699,319.0286,699
700,319.1936,700
701,320.1118,701
702,320.1357,702
703,320.1443,703
704,320.1737,704
705,321.1431,705
706,321.1537,706
707,321.1714,707
708,322.1249,708
709,323.0227,709
710,323.1142,710
711,323.1296,711
712,323.1498,712
713,323.176,713
714,323.1868,714
715,323.1997,715
716,323.295,716
717,324.0229,717
718,324.2204,718
719,325.0937,719
720,325.1842,720
721,325.2009,721
722,325.2155,722
723,326.088,723
724,326.1246,724
725,326.14,725
726,326.233,726
727,327.1098,727
728,327.124,728
729,327.16,729
730,327.2329,730
731,327.29,731
732,328.2129,732
733,329.1268,733
734,329.1383,734
735,329.1433,735
736,329.175,736
737,329.2136,737
738,330.1072,738
739,331.0603,739
740,331.0822,740
741,331.118,741
742,331.1544,742
743,331.2641,743
744,333.0271,744
745,333.0597,745
746,333.1898,746
747,333.2423,747
748,334.1255,748
749,335.0593,749
750,335.0777,750
751,335.0917,751
752,335.1153,752
753,335.2216,753
754,337.311,754
755,339.0885,755
756,339.1094,756
757,339.2098,757
758,341.1082,758
759,341.1386,759
760,344.2455,760
761,345.2099,761
762,345.2433,762
763,347.077,763
764,347.1231,764
765,347.1699,765
766,347.1861,766
767,349.0768,767
768,349.1659,768
769,349.2027,769
770,349.2376,770
771,351.0506,771
772,351.0582,772
773,351.0873,773
774,351.123,774
775,351.2173,775
776,351.3267,776
777,352.0686,777
778,352.0876,778
779,352.1057,779
780,353.1033,780
781,353.3423,781
782,355.0657,782
783,355.1027,783
784,355.1247,784
785,355.155,785
786,355.2853,786
787,355.3213,787
788,356.0894,788
789,357.2648,789
790,358.1637,790
791,359.1059,791
792,359.135,792
793,359.2952,793
794,360.1288,794
795,361.0934,795
796,361.1295,796
797,361.1652,797
798,361.3107,798
799,363.1817,799
800,364.1546,800
801,365.0514,801
802,365.0963,802
803,365.1252,803
804,365.1371,804
805,365.1814,805
806,365.1957,806
807,365.3423,807
808,366.1416,808
809,367.0139,809
810,367.0469,810
811,367.1579,811
812,367.2241,812
813,367.2621,813
814,367.2649,814
815,369.0965,815
816,369.1335,816
817,370.0912,817
818,370.1298,818
819,371.0435,819
820,371.0631,820
821,371.1149,821
822,371.1497,822
823,372.1317,823
824,375.2533,824
825,375.2913,825
826,375.3255,826
827,377.1618,827
828,377.1942,828
829,377.2132,829
830,377.232,830
831,377.268,831
832,377.3065,832
833,378.047,833
834,379.1604,834
835,379.2503,835
836,379.3576,836
837,380.1179,837
838,381.3009,838
839,381.3735,839
840,382.1516,840
841,382.1727,841
842,383.1491,842
843,383.1527,843
844,383.3163,844
845,383.3526,845
846,384.0937,846
847,385.0928,847
848,385.1137,848
849,385.1309,849
850,385.2591,850
851,385.3315,851
852,387.056,852
853,387.1072,853
854,387.3269,854
855,389.0469,855
856,391.0859,856
857,391.102,857
858,391.1234,858
859,391.1462,859
860,391.2029,860
861,391.228,861
862,391.2845,862
863,393.0396,863
864,393.0968,864
865,393.1183,865
866,393.2074,866
867,393.3735,867
868,395.1124,868
869,395.3318,869
870,395.389,870
871,396.2172,871
872,396.9875,872
873,397.0927,873
874,397.1131,874
875,397.2044,875
876,397.3679,876
877,397.9885,877
878,399.1403,878
879,399.3265,879
880,400.2348,880
881,401.1243,881
882,401.145,882
883,401.1781,883
884,401.2164,884
885,401.3417,885
886,402.0937,886
887,403.0084,887
888,403.1406,888
889,403.2847,889
890,403.3576,890
891,405.2649,891
892,407.2224,892
893,407.2952,893
894,409.0558,894
895,409.1286,895
896,409.1497,896
897,409.4045,897
898,411.2009,898
899,411.2908,899
900,411.3473,900
901,414.0887,901
902,415.1607,902
903,415.1975,903
904,415.3217,904
905,415.3578,905
906,425.1451,906
907,427.0906,907
908,427.1967,908
909,427.2848,909
910,427.3057,910
911,427.3206,911
912,427.3579,912
913,428.3173,913
914,429.1911,914
915,429.2292,915
916,430.1127,916
917,431.2064,917
918,431.2188,918
919,431.316,919
920,431.9861,920
921,433.3103,921
922,433.3322,922
923,433.4036,923
924,434.0469,924
925,435.251,925
926,435.4202,926
927,437.1409,927
928,437.1819,928
929,437.267,929
930,441.1397,930
931,441.3571,931
932,443.1698,932
933,443.208,933
934,445.2949,934
935,445.3318,935
936,446.0005,936
937,446.085,937
938,447.3121,938
939,449.1072,939
940,449.1732,940
941,449.4358,941
942,451.1968,942
943,451.3417,943
944,452.2777,944
945,453.3204,945
946,455.1261,946
947,455.1702,947
948,455.245,948
949,455.351,949
950,455.3739,950
951,455.4098,951
952,456.1769,952
953,457.1342,953
954,459.3257,954
955,461.1822,955
956,461.3249,956
957,462.1788,957
958,465.2258,958
959,465.2486,959
960,467.104,960
961,467.1349,961
962,468.1453,962
963,471.347,963
964,473.22,964
965,474.2857,965
966,475.2314,966
967,477.1037,967
968,485.326,968
969,489.2126,969
970,489.3576,970
971,491.1176,971
972,495.0601,972
973,495.1278,973
974,497.0575,974
975,499.1285,975
976,499.1587,976
977,500.2777,977
978,501.1252,978
979,501.3209,979
980,503.1616,980
981,504.309,981
982,505.1711,982
983,505.2736,983
984,506.3243,984
985,507.101,985
986,507.1154,986
987,507.2411,987
988,507.3682,988
989,507.4772,989
990,508.34,990
991,509.0581,991
992,509.2536,992
993,509.3293,993
994,509.4567,994
995,510.2525,995
996,511.1616,996
997,511.1957,997
998,511.306,998
999,512.2682,999
1000,513.2504,1000
1001,513.2708,1001
1002,514.2845,1002
1003,515.0519,1003
1004,515.1321,1004
1005,515.1929,1005
1006,515.3723,1006
1007,516.2161,1007
1008,517.389,1008
1009,519.1875,1009
1010,519.3439,1010
1011,519.3673,1011
1012,520.3404,1012
1013,521.2049,1013
1014,522.9488,1014
1015,523.9556,1015
1016,525.2805,1016
1017,525.4139,1017
1018,526.3538,1018
1019,527.1193,1019
1020,527.2122,1020
1021,528.2644,1021
1022,529.3914,1022
1023,529.4617,1023
1024,530.1964,1024
1025,534.0888,1025
1026,534.4867,1026
1027,535.1755,1027
1028,535.3404,1028
1029,537.0843,1029
1030,537.4879,1030
1031,539.1026,1031
1032,539.3017,1032
1033,541.1142,1033
1034,541.2441,1034
1035,541.2724,1035
1036,543.1865,1036
1037,545.3474,1037
1038,545.386,1038
1039,545.456,1039
1040,548.1348,1040
1041,549.0538,1041
1042,551.098,1042
1043,551.2127,1043
1044,551.3051,1044
1045,553.2295,1045
1046,553.9233,1046
1047,557.2443,1047
1048,561.1769,1048
1049,561.2553,1049
1050,561.4524,1050
1051,563.1027,1051
1052,563.373,1052
1053,563.4675,1053
1054,565.483,1054
1055,566.326,1055
1056,567.1158,1056
1057,567.16,1057
1058,568.9893,1058
1059,569.2734,1059
1060,571.2891,1060
1061,573.3591,1061
1062,574.3871,1062
1063,577.1717,1063
1064,577.2465,1064
1065,577.3734,1065
1066,577.4486,1066
1067,578.2469,1067
1068,578.8868,1068
1069,579.2099,1069
1070,579.3041,1070
1071,579.4615,1071
1072,580.26,1072
1073,583.2155,1073
1074,585.2342,1074
1075,585.3777,1075
1076,588.1851,1076
1077,589.4831,1077
1078,591.1352,1078
1079,591.3902,1079
1080,593.1517,1080
1081,595.384,1081
1082,599.1599,1082
1083,599.2119,1083
1084,601.1919,1084
1085,601.2241,1085
1086,605.4781,1086
1087,608.3676,1087
1088,611.1436,1088
1089,613.3072,1089
1090,619.1681,1090
1091,620.5978,1091
1092,621.5454,1092
1093,624.1318,1093
1094,625.3038,1094
1095,625.3598,1095
1096,627.1556,1096
1097,629.0916,1097
1098,629.3707,1098
1099,633.256,1099
1100,634.6154,1100
1101,639.402,1101
1102,642.9615,1102
1103,643.4367,1103
1104,647.5773,1104
1105,650.6465,1105
1106,651.1545,1106
1107,651.2651,1107
1108,651.2712,1108
1109,653.1363,1109
1110,653.2602,1110
1111,659.4656,1111
1112,661.158,1112
1113,661.3599,1113
1114,663.3898,1114
1115,665.1734,1115
1116,665.6082,1116
1117,666.3933,1117
1118,669.1228,1118
1119,669.1665,1119
1120,671.4633,1120
1121,673.5912,1121
1122,674.5133,1122
1123,675.5429,1123
1124,678.4357,1124
1125,679.1881,1125
1126,679.2904,1126
1127,683.2692,1127
1128,685.4841,1128
1129,687.4975,1129
1130,689.3445,1130
1131,691.1012,1131
1132,692.2001,1132
1133,693.582,1133
1134,695.5776,1134
1135,697.5928,1135
1136,701.5584,1136
1137,704.4245,1137
1138,704.523,1138
1139,704.5819,1139
1140,712.5272,1140
1141,713.4115,1141
1142,714.5433,1142
1143,715.3653,1143
1144,717.3765,1144
1145,721.4821,1145
1146,723.4151,1146
1147,723.4977,1147
1148,725.1919,1148
1149,727.5758,1149
1150,728.5242,1150
1151,729.5908,1151
1152,730.5985,1152
1153,735.4675,1153
1154,736.492,1154
1155,745.5016,1155
1156,756.5545,1156
1157,758.572,1157
1158,760.2527,1158
1159,763.1454,1159
1160,763.427,1160
1161,765.4454,1161
1162,767.4677,1162
1163,769.4817,1163
1164,772.5281,1164
1165,774.6388,1165
1166,776.5597,1166
1167,778.5743,1167
1168,779.5982,1168
1169,781.5733,1169
1170,781.6366,1170
1171,786.5267,1171
1172,788.4592,1172
1173,788.5221,1173
1174,788.6189,1174
1175,791.4651,1175
1176,791.5817,1176
1177,798.5995,1177
1178,799.1362,1178
1179,799.4514,1179
1180,800.6547,1180
1181,801.464,1181
1182,801.5453,1182
1183,802.6331,1183
1184,802.6699,1184
1185,809.5231,1185
1186,811.621,1186
1187,811.6472,1187
1188,811.6684,1188
1189,813.4631,1189
1190,814.5598,1190
1191,814.6702,1191
1192,819.2866,1192
1193,822.4669,1193
1194,828.3517,1194
1195,833.6826,1195
1196,837.284,1196
1197,847.6619,1197
1198,850.4877,1198
1199,853.4937,1199
1200,854.6667,1200
1201,857.5636,1201
1202,859.4679,1202
1203,860.5439,1203
1204,862.4342,1204
1205,866.4918,1205
1206,869.666,1206
1207,874.6316,1207
1208,878.517,1208
1209,892.5335,1209
1210,898.5316,1210
1211,899.8079,1211
1212,900.1447,1212
1213,906.5513,1213
1214,909.4495,1214
1215,912.1965,1215
1216,915.4617,1216
1217,925.6258,1217
1218,934.4578,1218
1219,934.5791,1219
1220,937.2544,1220
1221,939.4216,1221
1222,949.4296,1222
1223,951.4802,1223
1224,953.4396,1224
1225,955.4551,1225
1226,955.8699,1226
1227,959.5226,1227
1228,963.8407,1228
1229,971.4493,1229
1230,972.7351,1230
1231,973.5446,1231
1232,977.7085,1232
1233,979.9066,1233
1234,989.1851,1234
1235,991.8719,1235
