ionIdx,ionMz,ionAverageInt,Top annotation formula,Top annotation ion
1,57.034648014787976,6709.0504422390895,C3H6O,-H(-)
2,58.02921900643324,874.2704810633066,C2H5NO,-H(-)
3,59.0138266720542,66285.26935341077,C2H4O2,-H(-)
4,60.044607411044346,506.75824851738463,C2H7NO,-H(-)
5,67.03046027069219,3177.226338123462,C3H4N2,-H(-)
6,68.05085926593227,906.7443061598616,C4H7N,-H(-)
7,70.03011843697008,3558.0004391567936,C3H5NO,-H(-)
8,71.01413793819334,12936.507728150516,C3H4O2,-H(-)
9,71.05041712379061,1326.8349663488113,C4H8O,-H(-)
10,72.9934238175293,831.1395466620412,C2H2O3,-H(-)
11,73.01224613444795,1610.0034679786713,C3H6S,-H(-)
12,73.02980668976736,5661.942181636659,C3H6O2,-H(-)
13,73.04018846238793,1813.797385186475,C2H6N2O,-H(-)
14,74.02516213232437,27633.885842407704,C2H5NO2,-H(-)
15,75.00923826917627,1796.5634635515057,C2H4O3,-H(-)
16,77.03991495439845,1537.9200279305383,C6H6,-H(-)
17,79.9577296511259,15169.61026554334,HO3S,-H(-)
18,80.96292836929089,13368.641528690807,ClHNO2,-H(-)
19,81.04604915692914,598.0050336739905,C4H6N2,-H(-)
20,83.05064905750149,1938.5777046157812,C5H8O,-H(-)
21,84.04585835139402,1125.2162152798855,C4H7NO,-H(-)
22,84.08213925329409,346.0456789403909,C5H11N,-H(-)
23,85.02977992540569,11545.640843034516,C4H6O2,-H(-)
24,86.02509704347199,1274.2113331045564,C3H5NO2,-H(-)
25,87.00889180404114,5814.706565354989,C3H4O3,-H(-)
26,88.04077642819928,13467.345405674538,C3H7NO2,-H(-)
27,89.0246891024432,43881.17518948564,C3H6O3,-H(-)
28,89.04312887879684,3740.8495065471307,C4H10S,-H(-)
29,90.0192248256177,1389.1235707843546,C2H5NO3,-H(-)
30,91.05575317378613,6209.306059088199,C7H8,-H(-)
31,92.05081061287638,1522.7964308528465,C6H7N,-H(-)
32,93.04618739776606,42188.34564152301,C5H6N2,-H(-)
33,94.03025677434272,7464.232824118115,C5H5NO,-H(-)
34,94.98107404330744,257086.61174165463,H4O4Si,-H(-)
35,95.0140795027006,10290.34162877131,C5H4O2,-H(-)
36,95.05068480335993,2939.1187204295748,C6H8O,-H(-)
37,96.96948679736562,421409.55655070744,H3O4P,-H(-)
38,98.02512893676156,5404.152116818424,C4H5NO2,-H(-)
39,99.04534562563428,18621.869208106185,C5H8O2,-H(-)
40,100.02276923760385,3350.4117142123146,C4H7NS,-H(-)
41,100.04074468706595,6050.129458148978,C4H7NO2,-H(-)
42,101.02482576824774,27629.72878159017,C4H6O3,-H(-)
43,101.04204300449308,6610.402158408359,C5H10S,-H(-)
44,101.0490726682455,4232.876636823635,C4H8NO2,-H(-)
45,101.06112197544334,12442.418305660378,C5H10O2,-H(-)
46,102.01903178251817,1160.6053520409305,C3H5NO3,-H(-)
47,102.03859678000269,2446.2513590209433,C4H9NS,-H(-)
48,102.05636062193696,86973.23568722785,C4H9NO2,-H(-)
49,103.02246651333411,5177.215017243348,C4H8OS,-H(-)
50,103.04014886517339,35816.86628739512,C4H8O3,-H(-)
51,103.0510503010415,6800.789058036585,C3H8N2O2,-H(-)
52,104.03557145831124,55252.17563788937,C3H7NO3,-H(-)
53,105.00182634219037,411.45863240816203,C3H6O2S,-H(-)
54,105.01948797287508,6425.652349028543,C3H6O4,-H(-)
55,105.03828025685726,8054.992973220791,C4H10OS,-H(-)
56,105.0712751492107,1035.7914283089385,C8H10,-H(-)
57,107.05055846611462,68233.49723059233,C7H8O,-H(-)
58,108.04566204194587,6499.153802500794,C6H7NO,-H(-)
59,109.01200877909562,4249.830194713101,C6H6S,-H(-)
60,109.0296861429062,21701.2155544165,C6H6O2,-H(-)
61,109.04093748703248,14420.690922328551,C5H6N2O,-H(-)
62,109.06556267977406,3298.096958389082,C7H10O,-H(-)
63,110.03637309502979,104204.39312863616,C4H5N3O,-H(-)
64,110.07265298176735,19881.020664403546,C5H9N3,-H(-)
65,110.98469005030937,950.4059881316474,CH5O4P,-H(-)
66,111.00898927052556,14258.86794998981,C5H4O3,-H(-)
67,111.02041252265181,87995.03533004358,C4H4N2O2,-H(-)
68,112.03899701723294,4776.752005383849,C5H7NO2,-H(-)
69,112.05187872962372,61312.11787269084,C4H7N3O,-H(-)
70,113.02469613063735,32773.83194660398,C5H6O3,-H(-)
71,113.03591369315461,58201.71946845804,C4H6N2O2,-H(-)
72,114.05618631693763,501578.2871086724,C5H9NO2,-H(-)
73,115.00386148164186,14547.863271178232,C4H4O4,-H(-)
74,115.05967160474391,34324.98814916801,C6H12S,-H(-)
75,116.03604605547334,8618.114252937276,C4H7NO3,-H(-)
76,116.05089590206343,200927.9759726678,C8H7N,-H(-)
77,116.07188691545662,1220699.4105415437,C5H11NO2,-H(-)
78,117.01959662014546,15020.217319230767,C4H6O4,-H(-)
79,117.07523452051011,68871.46576126797,C6H14S,-H(-)
80,118.05112262244151,93899.97654523938,C4H9NO3,-H(-)
81,118.9999653719922,2788.2521563767123,C4H8S2,-H(-)
82,119.0174033620525,29864.638525198134,C4H8O2S,-H(-)
83,119.03627528312403,121862.31657238748,C5H4N4,-H(-)
84,119.05076648048725,66054.65509184507,C8H8O,-H(-)
85,120.01274697241192,29356.190676548224,C3H7NO2S,-H(-)
86,120.99605944706428,2051.3807419404543,C3H6O3S,-H(-)
87,121.03278370809252,56742.108545718445,C4H10O2S,-H(-)
88,121.06605044268433,6538.774405727841,C8H10O,-H(-)
89,122.02489141651974,3915.8254970357307,C6H5NO2,-H(-)
90,124.00750397463278,27395.163976710453,C2H7NO3S,-H(-)
91,124.01779656298783,11243.409298082877,C2H8NO3P,-H(-)
92,124.05278981928386,4056.8271822396014,C5H7N3O,-H(-)
93,125.0071231582761,6561.845405875814,C6H6OS,-H(-)
94,125.01537680170239,5209.775706806456,C7H7Cl,-H(-)
95,125.03592060810337,217018.39886344425,C5H6N2O2,-H(-)
96,125.04741981347745,27713.214330581573,C4H6N4O; C6H8NO2,-H(-); -H(-)
97,126.03918198863272,12912.281778587061,C6H9NS,-H(-)
98,126.09274546809641,980.735540219847,C7H13NO,-H(-)
99,126.9053920045806,3611.0497015517262,HI,-H(-)
100,127.01483165527124,1363.0485255778585,C4H4N2O3,-H(-)
101,127.0211915805012,1403.5714724564727,C6H8OS,-H(-)
102,127.0404425749568,10701.373349479549,C6H8O3,-H(-)
103,127.051422756275,71738.12008213889,C5H8N2O2,-H(-)
104,128.035548789684,184706.35899416707,C5H7NO3,-H(-)
105,129.01889652355462,10129.30660629479,C5H6O4,-H(-)
106,129.03891202293138,12168.16103135631,C6H10OS,-H(-)
107,129.05564299609085,66544.28548911477,C6H10O3,-H(-)
108,129.09220059115287,10105.144695645868,C7H14O2,-H(-)
109,130.0510935306164,12675.276535029536,C5H9NO3,-H(-)
110,130.06741735831687,34738.47159226037,C9H9N,-H(-)
111,130.0876051258431,1816753.4109811326,C6H13NO2,-H(-)
112,131.04636859416718,164896.73537683894,C4H8N2O3,-H(-)
113,131.0830219636743,169517.45466421053,C5H12N2O2,-H(-)
114,131.09023866146765,162155.55765713277,C7H16S,-H(-)
115,132.03043263731553,361826.1277548498,C4H7NO4,-H(-)
116,132.92368438397742,5804.784157799181,C3H2S3,-H(-)
117,133.01570177347625,26070.329417215256,C5H10S2,-H(-)
118,133.03371505902282,18829.18150915559,C5H10O2S,-H(-)
119,133.05219172227405,42447.66726420993,C6H6N4,-H(-)
120,133.06574050540144,11239.058615977629,C9H10O,-H(-)
121,133.1023572634206,842.2058571961956,C10H14,-H(-)
122,134.04741307799299,647249.4209455737,C5H5N5,-H(-)
123,135.03030295947343,31257.97905706159,C4H8O5; C5H12S2; C5H4N4O,-H(-); -H(-); -H(-)
124,135.06778167336066,37182.511109319996,C6H8N4,-H(-)
125,138.06749257989676,201119.8548514037,C6H9N3O,-H(-)
126,139.074708118051,14179.415279417657,C8H12O2,-H(-)
127,139.11314093341062,3010.167751034675,C9H16O,-H(-)
128,139.9951107916349,2992.858596954373,C2H8NO2PS,-H(-)
129,140.07169717842888,3875.5436822041693,C7H11NO2,-H(-)
130,140.10810432544815,980.8389030009807,C8H15NO,-H(-)
131,140.9869736493257,4543.635589444903,C2H6O5S,-H(-)
132,141.09144451435384,6269.946879631657,C8H14O2,-H(-)
133,141.1286786767954,966.9161080170962,C9H18O,-H(-)
134,142.03307632915883,1845.0576274890293,C6H9NOS,-H(-)
135,142.0664111037581,62393.255894881135,C10H9N,-H(-)
136,142.9901965778073,3048.722091884892,C6H5ClO2,-H(-)
137,143.03465371211004,10393.078563855559,C6H8O4,-H(-)
138,143.10769406531367,47214.936532656066,C8H16O2,-H(-)
139,143.1301245413789,2096.6116652248784,C6H16N4,-H(-)
140,144.03070718812816,1652.0199059642248,C5H7NO4,-H(-)
141,144.04564318925637,12656.068271698114,C9H7NO,-H(-)
142,144.0670449977064,5354.82346238434,C6H11NO3,-H(-)
143,144.0816638269003,1564.9289650738588,C10H11N,-H(-)
144,144.1030926547492,1933.896391644438,C7H15NO2,-H(-)
145,145.01464505575788,1996.9760398920112,C5H6O5; C6H10S2,-H(-); -H(-)
146,145.03018730366324,4406.652487296465,C9H6O2,-H(-)
147,145.0619189860537,536859.1363386409,C5H10N2O3,-H(-)
148,145.09824850414208,463626.0207120007,C6H14N2O2,-H(-)
149,146.04604219520053,526186.3168068851,C5H9NO4,-H(-)
150,147.03001467120788,12799.756391424393,C5H8O5; C6H12S2,-H(-); -H(-)
151,148.04406139496515,184875.83644662617,C5H11NO2S,-H(-)
152,149.0254499456342,4293.6467076806875,C8H6O3,-H(-)
153,149.04727502291288,21927.7035313858,C6H14S2; C6H6N4O; C8H8NO2,-H(-); -H(-); -H(-)
154,149.06055694032898,33595.9204972787,C9H10O2,-H(-)
155,149.09704735390724,5089.715767565647,C10H14O,-H(-)
156,150.00211155065526,2939.73451665599,C7H5NOS,-H(-)
157,150.04217941551317,152117.54770045,C5H5N5O,-H(-)
158,151.0262023592723,7103.773472581551,C5H4N4O2,-H(-)
159,151.11289820425924,3356.4460936557457,C10H16O,-H(-)
160,151.9847400660018,6042.804094718075,C3H7NO2S2,-H(-)
161,152.0348190280912,6909.6049632359,C7H7NO3,-H(-)
162,152.08304339472681,5547.936175405012,C7H11N3O,-H(-)
163,152.10786021741555,1139.8021003914755,C9H15NO,-H(-)
164,152.98661960468797,3472.1428590684263,C4H10S3,-H(-)
165,153.01904501605503,21075.527855521486,C7H6O4,-H(-)
166,153.05541957610382,4521.7196386389915,C8H10O3,-H(-)
167,153.09186260712093,22869.39441472581,C9H14O2,-H(-)
168,154.06233460734265,883298.6387989835,C6H9N3O2,-H(-)
169,155.04659977868462,4306.615166472725,C6H8N2O3,-H(-)
170,155.0709502001822,32463.487520942945,C8H12O3,-H(-)
171,156.06713524564262,8304.163074693986,C7H11NO3,-H(-)
172,157.05035733174915,6372.787289716756,C7H10O4,-H(-)
173,157.06569621535274,3419.5659615223035,C11H10O,-H(-)
174,157.08727114437642,11329.502232916826,C8H14O3,-H(-)
175,157.12339568457102,70631.81114658917,C9H18O2,-H(-)
176,158.06015915412078,45747.59255094333,C10H9NO,-H(-)
177,158.08203227897988,7723.240367494221,C7H13NO3,-H(-)
178,159.01064435019018,2952.6640934101165,C6H8O3S,-H(-)
179,159.0274957426396,10020.920505342037,C10H8S,-H(-)
180,159.04589517547225,5822.864354537261,C10H8O2,-H(-)
181,159.08422234053722,4998.02154909374,C8H16OS,-H(-)
182,159.09263982434524,11169.677887677028,C10H12N2,-H(-)
183,159.1028167040886,8301.782995232548,C8H16O3,-H(-)
184,159.1141512934822,3014.57759560001,C7H16N2O2,-H(-)
185,160.0267701694136,72995.95688873803,C6H11NS2,-H(-)
186,160.04115406307133,18633.046106156176,C9H7NO2,-H(-)
187,160.06138621075334,6282.345111853543,C6H11NO4,-H(-)
188,161.01068984249667,3569.090582101764,C6H10OS2,-H(-)
189,161.02489887838394,5374.581008333804,C9H6O3,-H(-)
190,161.03904790492297,10341.365887340973,C13H6; C5H10N2O2S,-H(-); -H(-)
191,161.04498530482874,20311.204451780184,C6H10O5,-H(-)
192,161.06360327721683,4724.672195609863,C7H14O2S,-H(-)
193,162.03858357117835,20237.97363479475,C9H9NS,-H(-)
194,162.04242881757742,40550.39859790568,C6H13NS2; C6H5N5O,-H(-); -H(-)
195,162.07681591018618,2927.5070542880876,C6H13NO4,-H(-)
196,163.04012076264806,26835.995476712145,C9H8O3,-H(-)
197,163.06103078655363,90144.73008732776,C6H12O5,-H(-)
198,164.03945613811882,24090.178100543144,C5H11NO3S,-H(-)
199,164.0715324887905,1578107.1308153851,C9H11NO2,-H(-)
200,165.01939909866937,16754.951197827468,C8H6O4,-H(-)
201,165.04170520621943,22196.45210023131,C6H14OS2; C6H6N4O2,-H(-); -H(-)
202,165.0560391498324,14641.404795503568,C9H10O3,-H(-)
203,165.0750901510118,174666.51000561012,C10H14S,-H(-)
204,165.9793545214458,7474.756585101258,C7H5NS2,-H(-)
205,166.96451748695355,1525.0018673214408,C3H4O6S,-H(-)
206,167.02114420524256,548203.1695648219,C5H4N4O3,-H(-)
207,167.144091226145,2956.4667227055743,C11H20O,-H(-)
208,167.99601663372582,8758.602224988092,C3H7NO5S,-H(-)
209,168.07785473867222,8037.061313768259,C7H11N3O2,-H(-)
210,169.0657473543559,23089.609401807993,C12H10O,-H(-)
211,169.09821082681296,2477.3995600278367,C8H14N2O2,-H(-)
212,169.1232222849303,7702.027575066333,C10H18O2,-H(-)
213,170.05752294345544,3439.8614548972696,C6H9N3O3,-H(-)
214,171.04185302708683,3626.0703227187573,C6H8N2O4,-H(-)
215,171.06646203192898,17307.68506937589,C8H12O4,-H(-)
216,171.0772638617377,6813.5702762073,C7H12N2O3,-H(-)
217,171.10264916082764,19046.738896952073,C9H16O3,-H(-)
218,171.1390193411612,35982.28399129175,C10H20O2,-H(-)
219,172.00113412019883,1775.8815126685954,C6H5O6,-H(-)
220,172.04121943124358,4262.655166176142,C10H7NO2,-H(-)
221,172.0612782429818,4480.332869036802,C7H11NO4,-H(-)
222,172.09755478452166,6321.5196780272,C8H15NO3,-H(-)
223,172.8996758652783,2613.192574762167,C2H6S2Se,-H(-)
224,172.9912152861822,184903.51739840276,C6H6O4S,-H(-)
225,173.04457790504185,34849.49325599769,C7H10O5,-H(-)
226,173.08252814368296,25661.873404726073,C8H14O4,-H(-)
227,173.10433609565146,448482.2435577652,C6H14N4O2,-H(-)
228,174.00594671391283,9016.350225489485,C6H9NOS2,-H(-)
229,174.039925393635,7101.27573011207,C6H9NO5,-H(-)
230,174.05607018757084,5985.066541416027,C10H9NO2,-H(-)
231,174.0781377250459,3051.4857740609978,C7H13NO4,-H(-)
232,174.08852581728857,5881.649264245341,C6H13N3O3,-H(-)
233,175.02470472839786,4573.6168421964285,C6H8O6,-H(-)
234,175.03965909529285,2733.5307649323354,C10H8O3,-H(-)
235,175.06140630396519,5815.996713741046,C7H12O5,-H(-)
236,175.07633860392679,9314.609830231771,C11H12O2,-H(-)
237,175.0880798271564,3099.751046160932,C10H12N2O,-H(-)
238,177.02206783307759,4921.271619017316,C6H10O4S,-H(-)
239,177.05542847813578,8201.187191767396,C10H10O3,-H(-)
240,177.0919066038482,5681.964463070347,C11H14O2,-H(-)
241,178.07176473087063,4583.410589597413,C6H13NO5,-H(-)
242,178.08627729775088,4965.095875632142,C10H13NO2,-H(-)
243,179.03552714722818,6983.625124759618,C9H8O4,-H(-)
244,179.05763157570624,116630.59298928028,C7H8N4O2,-H(-)
245,179.07174185765234,41113.44637905936,C10H12O3,-H(-)
246,179.10698536518711,4651.93425912951,C11H16O2,-H(-)
247,180.03012933323396,13497.238959943084,C8H7NO4,-H(-)
248,180.06649030580908,1454108.7996202752,C9H11NO3,-H(-)
249,180.1403556020961,14954.330869119753,C11H19NO,-H(-)
250,180.9405412213333,56005.239815674875,C4H6O3Se,-H(-)
251,181.03693140348958,8997.25608768298,C6H6N4O3,-H(-)
252,181.15995015169844,1852.742962690848,C12H22O,-H(-)
253,181.99209650657656,3404.8089390850737,C7H5NO3S,-H(-)
254,182.0091883170376,5149.595923040074,C7H5NO5,-H(-)
255,182.0462575942702,8464.034299253335,C8H9NO4,-H(-)
256,182.07187151316322,18291.060173388385,C11H9N3,-H(-)
257,182.97181661089945,2114.6200282468935,C3H5O7P,-H(-)
258,183.02941520351075,4122.806892580674,C8H8O5,-H(-)
259,183.10267924366082,6418.060266276415,C10H16O3,-H(-)
260,183.11427068405393,2093.871031066877,C9H16N2O2,-H(-)
261,183.13888069466245,6448.112311110136,C11H20O2,-H(-)
262,184.00188570028482,3066.1581726146323,C3H8NO6P,-H(-)
263,184.02432338228337,2128.971547400027,C7H7NO5,-H(-)
264,184.07261238174317,1809.046394707569,C7H11N3O3,-H(-)
265,184.09758208861308,6022.161134945416,C9H15NO3,-H(-)
266,185.03761792441725,1814.1608254369016,C9H11ClO2,-H(-)
267,185.05898304442067,3369.589222243372,C12H10O2,-H(-)
268,185.07217995147792,12323.491174285364,C11H10N2O,-H(-)
269,185.0972074319251,10730.969961819674,C13H14O,-H(-)
270,185.11808909715353,9926.222652546146,C10H18O3,-H(-)
271,185.15461404802426,9820.757008352797,C11H22O2,-H(-)
272,186.055852621083,5464.784265706427,C11H9NO2,-H(-)
273,186.11366733686597,2432.7362610474875,C9H17NO3,-H(-)
274,187.00712370109053,829809.6267578603,C7H8O4S,-H(-)
275,187.0974491030678,28231.160726709895,C9H16O4,-H(-)
276,187.1341417209109,10064.490940982736,C10H20O3,-H(-)
277,188.05751921583362,10125.769672869066,C8H15NS2,-H(-)
278,188.98620984511115,90821.89792992029,C6H6O5S,-H(-)
279,189.00350002520688,55260.44344952158,C6H6O7,-H(-)
280,189.01872315012966,18920.656006228386,C10H6O4,-H(-)
281,189.04055462370746,24555.948388259436,C7H10O6; C8H14OS2,-H(-); -H(-)
282,189.07704974540255,7205.97895800129,C8H14O5,-H(-)
283,189.12864435207229,2165.8093588339925,C13H18O,-H(-)
284,190.05058778293525,8583.360585287637,C10H9NO3,-H(-)
285,190.06879476675996,2463.7251372893807,C11H13NS,-H(-)
286,191.01976201263702,69708.60689941955,C6H8O7,-H(-)
287,191.0561897727633,16223.51449655127,C7H12O6,-H(-)
288,191.07072958743248,4527.323830126457,C11H12O3,-H(-)
289,191.107817131659,3924.9254665131184,C12H16O2,-H(-)
290,191.14381417719505,2032.05001612377,C13H20O,-H(-)
291,192.02997705867958,3156.33204973878,C9H7NO4,-H(-)
292,193.0355087863905,2368.627855415599,C6H10O7,-H(-)
293,193.05068771803448,3535.9263745054827,C10H10O4,-H(-)
294,193.07283992668667,4415.053284428863,C8H10N4O2; C8H18OS2,-H(-); -H(-)
295,194.04564691439398,24086.963947063938,C9H9NO4,-H(-)
296,194.1185556923119,962.063174027796,C11H17NO2,-H(-)
297,194.99689082946836,2626.3583378365524,C5H8O6S,-H(-)
298,195.0306149945387,5408.735536235428,C9H8O5,-H(-)
299,195.05194477619742,23929.77315370641,C6H12O7; C7H8N4O3,-H(-); -H(-)
300,195.06624210757963,11548.05418583772,C10H12O4,-H(-)
301,195.11269850329396,3657.8556002474725,C10H16N2O2,-H(-)
302,195.98949844937,8681.344026145654,C5H11NO2Se,-H(-)
303,196.02567479061804,3204.637198704105,C8H7NO5,-H(-)
304,196.11180161637827,1614.1997593804567,C14H15N,-H(-)
305,197.01039350480863,2748.866819652576,C8H6O6,-H(-)
306,197.06400331944423,16646.47091314235,C10H14O2S,-H(-)
307,197.06721851881514,21552.549661702098,C7H10N4O3,-H(-)
308,197.08226822594077,9148.619711268593,C10H14O4,-H(-)
309,197.09414371076812,3891.5707697877924,C9H14N2O3,-H(-)
310,197.15436997947126,8669.743164810012,C12H22O2,-H(-)
311,198.05098454075141,1590.716414562475,C7H9N3O4,-H(-)
312,199.00686432677077,22154.86845590983,C8H8O4S,-H(-)
313,199.03796078444236,15045.167745449127,C7H13KO4,-H(-)
314,199.0970733986043,8616.777404206734,C10H16O4,-H(-)
315,199.13405406336423,13064.897183957162,C11H20O3,-H(-)
316,199.1706976702885,377184.87828737305,C12H24O2,-H(-)
317,199.96934871099546,1147.837814541462,C3H7NO5S2,-H(-)
318,200.1297520752631,2409.418600120653,C10H19NO3,-H(-)
319,201.02356369586008,7124.618960096436,C8H10O4S,-H(-)
320,201.0896348383681,6172.861784628141,C8H14N2O4,-H(-)
321,201.1130306746868,12655.553084034827,C10H18O4,-H(-)
322,201.12484455915992,3495.499710921625,C9H18N2O3,-H(-)
323,201.1494805362192,2907.9305807089936,C11H22O3,-H(-)
324,202.10896762253873,2449.1156875499623,C9H17NO4,-H(-)
325,203.00176006155203,50911.87641500097,C7H8O5S,-H(-)
326,203.02050718389208,26384.219714911706,C7H8O7,-H(-)
327,203.0563972393983,32707.528239534742,C8H12O6,-H(-)
328,203.0827336299765,1588851.1657101596,C11H12N2O2,-H(-)
329,204.0664126995356,13151.983304229767,C11H11NO3,-H(-)
330,205.0339602954117,3306.2243680539336,C11H10O2S,-H(-)
331,205.0717051744323,5556.047397392336,C8H14O6; C9H18OS2,-H(-); -H(-)
332,205.15969720097985,218324.73853555857,C14H22O,-H(-)
333,206.05035440241275,12345.465589345407,C7H13NO4S,-H(-)
334,206.10285112494824,1833.0394924078644,C8H17NO5,-H(-)
335,206.99562968202147,2510.2174273719193,C7H12OS3,-H(-)
336,207.02986441904278,3023.6565543201905,C10H8O5,-H(-)
337,207.0872762493499,7454.400620521707,C8H16O6,-H(-)
338,207.1141118671064,2040.078996790596,C11H16N2O2,-H(-)
339,207.13887127930983,23814.65206095791,C13H20O2,-H(-)
340,208.01457903859676,1995.0368420552602,C4H8N3O5P,-H(-)
341,208.11000110014226,1450.0191802149004,C10H15N3O2,-H(-)
342,208.16957404050112,776.66276983166,C13H23NO,-H(-)
343,209.04545518730032,8263.312723709345,C10H10O5,-H(-)
344,209.08134027114627,10029.065135293453,C11H14O4,-H(-)
345,209.11741751051957,4105.253462129217,C12H18O3,-H(-)
346,209.12974463357526,3042.6410690054795,C11H18N2O2,-H(-)
347,209.1548234654196,30411.359966853008,C13H22O2,-H(-)
348,210.06380207285977,1703.0609249446168,C7H9N5O3,-H(-)
349,210.07656877137464,3404.442828652828,C10H13NO4,-H(-)
350,210.13290207835198,686.5945809714617,C12H21NS,-H(-)
351,211.01924272167898,2142.698358474657,C8H8N2O3S,-H(-)
352,211.08303698001293,4459.579756052633,C7H16O7; C8H12N4O3,-H(-); -H(-)
353,211.0970805786726,5301.672904540663,C11H16O4,-H(-)
354,211.1340667505954,14174.215814368632,C12H20O3,-H(-)
355,211.1699816314713,3034.2675116610653,C13H24O2,-H(-)
356,212.0021833408335,36770.19541282708,C8H7NO4S,-H(-)
357,212.07390173620897,3419.2598431958118,C10H15NO2S,-H(-)
358,213.00617932469441,5495.668876199158,C5H10O7S,-H(-)
359,213.02241699666112,10214.468022416117,C9H10O4S,-H(-)
360,213.04163456872624,3221.603641272168,C9H10O6,-H(-)
361,213.0596303797111,2476.178414450999,C10H14O3S,-H(-)
362,213.11330024566124,4762.106239891938,C11H18O4,-H(-)
363,213.1494604066186,7412.305016414758,C12H22O3,-H(-)
364,213.18597005662676,9980.719876342513,C13H26O2,-H(-)
365,214.0744359135307,2909.9239370402083,C10H9N5O,-H(-)
366,214.10846009375229,1423.4387213149648,C10H17NO4,-H(-)
367,214.14517590342246,1890.0327116987646,C11H21NO3,-H(-)
368,215.00334492974045,41226.9376138017,C8H8O5S,-H(-)
369,215.16535520678255,5473.143985515977,C12H24O3,-H(-)
370,217.10820978788837,9489.888868573118,C10H18O5,-H(-)
371,217.11882564839362,4385.386052389957,C9H18N2O4,-H(-)
372,217.15886369843506,1562.7566599902768,C15H22O,-H(-)
373,219.0660314748795,4006.2197007458158,C12H12O4,-H(-)
374,219.07750148075442,9895.045256064892,C11H12N2O3,-H(-)
375,219.10243630721527,5542.129730959151,C13H16O3,-H(-)
376,219.13872957430945,6503.810493033386,C14H20O2,-H(-)
377,219.1752740286717,2346.9665911335496,C15H24O,-H(-)
378,220.1466146154844,3334.7418417622903,C12H19N3O,-H(-)
379,221.06597943757455,24011.000324204575,C8H14O7,-H(-)
380,221.08170994150004,9696.031504499271,C12H14O4,-H(-)
381,221.11810127097877,4967.29894575103,C13H18O3,-H(-)
382,221.12957067289364,2086.375104306371,C12H18N2O2,-H(-)
383,221.15488405148463,18642.18950943396,C14H22O2,-H(-)
384,223.10846515122364,2385.515901855044,C11H16N2O3,-H(-)
385,223.13397881406803,11675.124221045005,C13H20O3,-H(-)
386,223.16999790679353,5412.89175979624,C14H24O2,-H(-)
387,224.078407551314,20119.259732623133,C8H11N5O3,-H(-)
388,225.04039406445622,5292.604085566718,C10H10O6,-H(-)
389,225.1247832734894,3681.050825751769,C11H18N2O3,-H(-)
390,225.14964658654964,4816.407086114105,C13H22O3,-H(-)
391,225.1657498367736,4915.927211695504,C17H22,-H(-)
392,225.18600780387504,20540.658139688414,C14H26O2,-H(-)
393,225.22173441779458,1424.035048029583,C15H30O,-H(-)
394,226.03489001458576,2291.188359007975,C9H9NO6,-H(-)
395,226.08305250392533,4373.433378465449,C9H13N3O4,-H(-)
396,226.11014442707068,1700.0526019039423,C12H13N5,-H(-)
397,227.00247579909342,20969.549447590776,C9H8O5S,-H(-)
398,227.03803231574375,4824.424068629593,C10H12O4S,-H(-)
399,227.06905590894561,7583.961841144323,C10H8N6O,-H(-)
400,227.08033765490924,4403.853469890125,C8H12N4O4,-H(-)
401,227.09240092484197,7735.2839770789915,C11H16O5,-H(-)
